,video_id,comments
150,5B3tg7_oLJw,"['Aqu  suka  .. bgt  ..liat  muka  ..  ..nya   tampan.\n Bgt ..)  aau  suka   tampan.\n  Bgt', 'manteb,enak ,ngiler😊😊😍😍🙏', 'Cipuuung Rayyanza mah..emang ank bayii yang lucuu gemes ...ga bosen liatnya ...🤗😘😘', 'Aduhhh duh2 gmes dh liat ryanza', 'Sht trus ya Keluarga RANS \nRaffi tlng jgn skiti hti ngita\nJgn prnh slingkuh apa lg cm wnta ecek2 d bwh ngita.\nMf y raffi cm ingitin aj', 'Kpn ya bsa jmpa /ktmu lngsung kluarga RANS\nAq mh ingin n bngat2 ktmu 2R \nGnteng2 pnter2 apa lg liat vdio rafathar kcil gk bsen skrg da lg sm cpung alias rayanza byi ajaib yg sper2 pndai', 'Cipun Itu..nggak ada specialnya....Tapi memang Terlahir Karunianya Banyak yg Cinta', 'Yang item mam 👍👍👍pas dg \nBajunya mama gigi, cipung baru \nbangun tidur \n💕💕💕', 'Sy gemes SM cipung anak pinter', 'Sudah cantik,pinter masak lagi.Teh Gigi kalau di rumah ternyata tidak ngartis,tau juga masalah dapur.Semoga berkah selalu Teh Gigi dan keluarga.']"
151,urZqYnvjLA0,"['Rafatar ganteng aku umur 9 tahun kemarin Jumat tanggal 3 maret', 'Cipung raffi banget sifatnya', 'Takjub skali liat kluarga andara subhanallah ga sombong brbaur sm smua org sll mnyempatkn wkt tuk kumpul sm kluarga pokok ny luar biasa buat kluarga andara', 'Pembantu cipung jgn terlalu di kasih nanti  bwnjol itu dahi di awasih nya', 'Top mantap is the best', 'Salut sama AA Rafi dan bak gigi sama Anak Anak saja Bergaul ini yang Ber gaul Tampa Mandang identitas atau Mandang bulu pokok nya idola ku', 'Seru banget mainnya .. yg sehat ya kakak rafatar .. \n\n#HADIAHMILIYARAN', 'raffi emang fast learner', 'Ayolah AA pasti bisa', 'Ini bocil freestyle lato lato nih guys']"
152,075Ml8SWdt8,"['Top mantap is the best', 'rmhny bnr2 istna aa rafi sekeluarga...amin...sbgai pnggemar cm bs nonton dn brhyal...andai deket mngkn ak mau pinjm sesuatu sm aa rafi tp syg ny jauh..jwa tngah hdr aa rafi sht trs amin', 'Semoga rumah keluarga  rans lekas selesai dan berkah Amiin', 'Mba nagita mau nanya nih.. Tukan sekarang ada namanya bus NAGITA apakah bus tersebut milik mba nagita', 'Lebih baik master bedroom ga ush pasang cctv deh mam, kalo dijebol hacker berbahaya sekali', 'ngiler dah', 'Sangat menyeramkan tangga pas kamar rayanza takutnya tiba"" lupa pintu tangga GK  ke tutup bahaya bagi anak"" sekalipun rafathar suka pengen cepet"" turun.', 'Barangkali disupport full interior rumahku 5*13 sama kak Gigi dan bang Rafi 🙏🏻😂', 'Rans buka part time ga ya?', 'MasyaAllah bagus bnged kamar AA rafatar❤️']"
153,NXfDOWLpG3I,"['Rapatar makin ganteng ajh shat selalu', 'Perasaan ngeliat bang rapi cari duit gampang amat yah, ko saya susah amat ya jangan kan jutaan, cari seratus ribu aja susah, mudah""an nular rejeki nya kesaya amin ya Allah, 🤲🤲', 'Kata fizi, intan payuuuung wkwkwkw', 'Lucu bgt ekspresi Nagita\nKaget anaknya ga ngerti lontong', 'NJAY SATE KESUKAAN AKU JGN RAME BGT!!!😭😭', 'Suksess selalu dan sehat selalu Aamiin yra', 'Ko g komen rafatar pegang piring kek yg jiji y 😂', 'Tiap ngliat mba Lala selalu seneng sama rafathar dia tegas ngedidik rafatar', 'Ganteng banget rafatar semoga anakku ganteng nya seperti rafatar 😀🙏🙏🙏', 'Kaya aa ku']"
154,lHFKMcRm3Go,"['Bismillah semoga saya dapat rezeki ini untuk modal usaha anak saya dan bayar uang sekolah anak saya amiiin🤲🤲', 'Masya allah kax gigi murah rezeki nya', 'Kenapa sih dedek kok rewel', 'Aduhh seru banget bak gigi', 'Enak nya bgi bgi hape penge hape hrga 3juta aja entah kpan kebelinya 😣', 'Terharu lihat nya ..mba gigi sehat selalu. Semoga panjang umur .. semoga saya dapat hadiah dari mba gigi', 'Saya dapat hadiah dari rans intertaimen dorpres 50 JT tapi sayang hanya Hoax', 'Nama anak Rafi Ahmad yg paling besar namanya :  Rafathar', 'MasyaAllah..pak Rafy Ahmad dan mama gigi smga sllu dalam lindungan Allah SWT Amin 🤲😇..', 'Masyaallah seru banget 🥰🥰🥰 bhgia selalu rans dan AA Rafi dan mm gigi ,rafathar dan rayanza pinter sehat selalu bahagia terus semoga rezekinya tertular 🙏 🥰🥰🥰🥰 semoga bisa bertemu 🥰']"
155,tuKgTOVojJY,"['Sebenarnya kalau pengen beli trail bisa lebih keren dari punya Adul dan bisa beli yang lebih bagus atau tipe tinggi , cuma memang Raffi org nya baik aja, niat nya buat nolongin teman ❤️', 'Nyimpen duit segepok di rmh enak kali ya 😅 kapan ya aa Raffi kebagian', 'Bising amat tu lato lato jadi kaga ke dengaran deh suara nya ahhhh😡😡😡😡😡😡', 'Tolong dong om saya buat bayar SPP anak saya jangan sampe ga ikut ujian om tolong anak2 saya biar bisa sekolah tolong', 'Mantabb', 'Balap sama king', 'Raffi nagita keren bs nolong tmn nya.\nSmoga sehat sllu buat raffi nagita.\nAmin', 'Bang adul pelawak idola saya ,gak perlu ngomong cukup ketawa aja sudah lucu 😀', 'Jadi kasian sama rafathar mungkin orangtuanya terlalu sibuk jadi setiap ditanya atau setiap ketemu orang baru rada cuek', 'Ikut senang melihatnya semoga rejekinya bang Rafi Ahmad dan mbak Gigi semakin berlimpah sehat bahagia bersama  keluarga aamiin aamiin yarobbalalamin 🤲🤲']"
156,NswCtOL8kcQ,"['😂😂\nMama Gigi lucu kipasnya antik bunyi geresek2😅😅🙏', 'As ganteng mbanget,udah g marah ya klu ada kamera😅😍😍👍👍', 'ganteng bgt wey rafathar', 'Mama gigi semoga di Tahun 2023 ini di kasih lagi dede bayi perempuan biar ada Partner untuk konten makeup konten masak aminnn', 'Top mantap is the best', 'Mama gigi ngajarin aa buat ngmong ""tolong"" kalo nyuruh mba nya', 'Nambah ganteng aja aa,😘😘😘😘😘😘😘😘❤️', 'Kalo bisa diangkatnya pas udh aga dingin itu pasti bagus', 'Pas bilang ""Allahuakbar"" lucu bgt candu bgt pula akhhhh 😭😭', 'rafathar meresahkan wkwkwk']"
157,eDdGIfZYCg4,"['Bapak Raffi buat bengkel mobil di bali saya mau jadi karyawan nya bapak Raffi jadi bosnya', 'beli mobill karena lucu ,be like', 'Subhanallah', 'Pintar banget Rafathar...kritis dan berani...', 'Mantap top is the best', 'Keluarga Nagita..g ibu ny mama Rieta mamah ami pada baik bnget..g pelit SM uang ..selalu bersedekah..maka ny rezekinya lancar g pernah ganggu hidup orang', 'Guah ga suka konten lo', 'Eh nagita gendut so kaya lo jelek badan lo lebar', 'Semoga Raffi Ahmad sukses Selalu.. biar terus berbagi... Ilove u rafatar', 'Yg ada itu alhamdulillah. Ini"" astaghfirullah bos kyk gini"" 😅😅']"
158,LOao6Mk2-uI,"['RAns terbaik', 'Semoga rumahnya baru aman dilindungi Allah 😍', 'Assalamualaiku ,,,cantiknya mba gigi ,rafathar & cipung ganteng bahagia slalu dunia akhirat Aamiin yta', 'agak gambleh ya besti😍', 'mbak lala kebanyakan jawab 😅', 'Tak terasa Aa Rafatar smakin besar saja dan juga pintar ...pngertian lg....senannnng skli mlihatnya....', 'Waduuuuuh.....senang bngeeet mlihat aa Rafatar sama ad Rayanzanya.......semoga selalu sehat ya......', 'Gak pernah bosen lihat keluarga mbk gigi,msya allah', 'Eh gendut gua ga suka konten lo', 'Mantap top is the best']"
159,XIqn2GmEuYU,"['Pengen deh gabung sama rans entertainment...semoga ada lowker banyak di kantor baru rans', 'semoga raffi dan nagita jadi pasangan yang diberkarti Tuhan  sampai Tua banyak rejeki, sehat selalu, jauh dari masalah, dan panjang umur, begitu juga rafatar dan cipung....Amin. Salam dari Medan...', 'Sukses trus rans entertainment. Sehat dan bahagia trus om Rafi dan Bu Nagita.', 'Baju mamah gigi dr mana aku mauuu', 'Bsd & gading serpong enak buat tempat tinggal dan bisnis a.', 'Buset belakang tempat gw kerja ini mah...gedung penuh cerita itu..🤣🤣🤣', 'Semoga langgeng yah pernikahan Rafi dan Gigi aamiin yra', 'Mas Rafi anak saya mau melamar ke  RANS kemana lamarannya ditujukan, saya tinggal di BSD jg', 'Puji tuhan bngt saya ngikutin RANS dari awal smpe skrng sukses bngt RANS bisa ke beli gedung kerja, semoga ke depan nya aa rafi bisa buat rumah sakit dan sekolahan biar supaga bisa bantu orang sakit yg tidak mampu dan bantu orang yang tidak ad biaya untuk sekolah pkokya rans maju terus rans ssmangat', 'Keren']"
160,jWNOJ98xRNw,"['setiap acara rans ini tdk pernah ada bosannya,,krn ada rasa haru bercampur gembira lht keluarga mas raffi yg sellu sopan kepada siapapun,bos rasa saudara,smoga sukses sellu rans,amiin', 'Gigi kaya bocil wkwk', 'Rafatar makan cipung🤣🤣', 'Cuma dirans bisa liat bos sama karyawan kaya temenan, bener2 mantul mama gigi the best ga ngebedaain karyawan sama bos malah dianggep keluarga sendiri mungkin ya ☺🥰', 'salfok sama yg baju hijau botol🥰', 'niceee', 'Gigi putih bener', 'Top mantap is the best', 'Ya allah jadi ngakak guwe,awalnya aq lagi sedi Kangen rumah liat mb gigi jd gemes dech 🤣🤣🤣', 'Allohhuma sholi ala syayidina muhamad...bahagia terus buat aa rafi dan ibu gigi dan rans']"
161,r_KIvjAhh3I,"['Siapa jg TDK dk suka dgn mama gigi orangnya sabar dan syg dgn keluarga suami', 'Ini sebagai pelajaran untuk papa Raffi bahwa keluarga  lebih ptg dr harta jadi selama masih diberi umur panjang jgnlan papa Raffi buang waktu untuk istri dan anak', '🤲', 'Alfatiha', 'Jadi inget alm nenek 😢', 'Bisa jadi mami meninggal emang lagi  menunggu untuk melihat aa raffi datang jadi dia bisa langsung pergi dengan tenang', 'Alfatihah mamih popon', 'Mau tanya kabarnya teh milly anak tertuanya ibu popon yg tinggal di amerika apakah sdh plng ke Indonesia krn biasanya dia sering telp ke saya tp sdh lama ngga ada kbrnya khawatir krn dia tinggal sendiri di amerika', 'Mau tanya kabarnya teh milly anak tertuanya ibu popon yg tinggal di amerika apakah sdh plng ke Indonesia krn biasanya dia sering telp ke saya tp sdh lama ngga ada kbrnya khawatir krn dia tinggal sendiri di amerika', 'Mau tanya kabarnya teh milly anak tertuanya ibu popon yg tinggal di amerika apakah sdh plng ke Indonesia krn biasanya dia sering telp ke saya tp sdh lama ngga ada kbrnya khawatir krn dia tinggal sendiri di amerika']"
162,z2pLHbU_LU4,"['Turut berdukacita momy Popon', 'Semoga beliau meninggal khusnul khotimah', 'Dimkaamkan di dlaem kaum mahb itu pemakaman pahlawan', '😟😢😭🤧', ""Innalilahi wa Inna ilaihi Raji'un semoga almarhumah Husnul khatimah dan diampuni segala dosanya aamiin"", 'Ini yang namanya meninggal dengan tenang, semua tanggungjawab sudah selesai', '🤲🤲', 'Siapa bilang orang meninggal istirahat,yg ada awal dari kehidupan yg sebenernya..', ""innalillahi wa inna illahi roji'un, semoga mami popon husnul khotimah, di berikan tempat ternikmati di jannah allah swt. aamiin."", 'Semoga almarhum di tempatin di tempat yg terbaik']"
163,jMtuon04WVo,"['Sabar', 'Nenek pasti bgga punya cucu Kya AA Rafi,dia menggal dengan senyuman untuk kluarga,dan AA Rafi,semoga Khusnul khatimah,syurga untuk nenek AA...kami doa kan semoga kluarga AA sehat slalu,di perbanyak reszkinya amin', 'Kalau di kampung ku, kalau ada yg sekarat, bareng"" Baca doa truss, kcuali uda meninggal baru boleh pgang HP, kontak""kin kluar atau kasi info...', 'nenek Popon meninggal Raffi paling bahagia karena Raffi sudah sempat dan sering membahagiakan neneknya semasa hidupnya, cucu kesayangan nenek Popon ya Raffi...cucu yang membanggakan keluarga.', 'Subhanallah.. \nOrang tua hebat, kepulangannya diantar dengan doa sama anak, mantu, cucu, cicit .. \nInsha Allah Husnul khatimah.. \nAamiin 🤲', 'Ada pristiwa duka pun , adssen trus , gila manusia ya', '😭😭😭😭jdi keinget nnek ku pas wktu mau gk ada 😭 tp wktu itu neneku megang tangan ku smpe belio mningal 😭😭', 'Semoga mamih popon tenang ya aku turut berduka cita', 'Semoga khusnul khotimah', ""Inalillahi'wainaillaihi'rojiun .sedih ngeliat orang menghadappi sakaratul maut .semoga almarhum dilapangkan kuburnya dihapus segala dosa2 dan kesalahannya dan dimasukkan kesurganya tanpa hisab .semoga tabah keluarga besar kak rafi dan nagita .amin""]"
164,OhW31KrAPVM,"['Rans is the best😍🥰😘', 'Gila kelas 2 SD udah belajar sejarah belanda 😭 beda banget sama SD kampung.', 'Mana itu pembantu Yg sok tahu itu si Lala tumben tdk ikutan biasa kalau ada si Lala itu dia Sudah sibuk ngatur semuanya , habis bajikan nya Gigi terlalu memanjakan pembantu Yg satu itu deh , lama2  di bisa injak kepala majjikannya ngatur semuanya , sebel lihatnya, itu dong kaya pengasuh Rayansyah baik orang nya tdk kaya si Lala suka ngatur , benar Rayansyah di ajaran semua ,belajar membaca melihat buku , Adik Rayansyah dibimbing diajarin ,utk kemajuannya', 'Mantap top is the best', 'smga keluarga yang selalu sukses amin', 'Begitu dong Rafatar tidak usah tergantung Mbak Lala, nanti malahan dia nya jadi kepala besar terus jadi bos utk keluarga Gigi,Rafatar dan Raffi semua , kita nitezen masa pembantu suka sok tahu deh jadi cicik melihatnya, suka ngatur keluarga Gigi dan Raffi mentano Sudah dipercaya menjaga Rafatar sejak dari kecil dimana Gigi juga jadi terkegantungan pembantunya Itu Lala', 'Sesibuk apun ternyata mbak gigi itu org smpt ksh waktu utk rafatar cari buku', '👍🏼👍🏼', 'Stroller yg kya gitu bahaya, kalo buat umuran segitu ada yg pernah terjungkil sampe kepalany merah', 'Rafatar umur berapa sih']"
165,82-t3Rp1tdw,"['Biar ngga rorombeheun ceunah kakina ceuk sus rini😭', 'Top mantap is the best', 'Doktr2pun dibuat Grogi', '""Pk spatu biar gak rorombehan""...sus..sus sundaya ttp mlekat kuat..apa itu "" rorombehan?😃', 'Hr itu praktek ttp khusus kel.Rans..😊', 'Rafathar mukanya mirip kimbum bgt  Masyaallah', 'TERLIHAT KONTRAS DIDIKAN LELE SAMA SUS RINI', 'Cuz Rini : Rayyanza olah raganya pake sepatu biar nggak rorombeheuunn 🤣🤣😅 anak bayi bisa jg rorombeheun yach Cuz Rini.. 😅🤭', 'Oe', 'Cape,rayy']"
166,RQ8LGolU7lI,"['Rans is the best😍🥰😘', 'Jauh ya atmosfirnya tiket beli di calo tribun atas dibandingkan tiket undangan.. 😁', 'Top mantap is the best', ""klau di lihat rafathar mirip anak'y Messi yg pertama"", 'gini dong crew kali2 liput rafatar mantaaap kereeeen rafatar', '😁', 'Rafathar harus jadi brand ambassador Mills ini 😁', 'Raffi A.. jadikan manager timnas..', 'Mantap a farfi semenjak punya tim bola jadi makin banyak kenalan pengurus bola.mantap semoga sukses da bisa bantu persepak bolan indinesia makin maju', 'ind x viet bsok nnton lg y A']"
167,uRjhbqW_m50,"['Rans is the best........', '🎮🎮🔎', '😀😀😀', 'Mantap top is the best', 'CUMAN RAFFI DAN NAGITA YANG LAGI PERAWATAN ASISTEN IKUT !! GA ADA BEDA BEDAAN NYAA\nLUAR BIASA DAN IS THE BEST LAHHH IDOLA GUEEEE', 'Senang bisa merestorasi audio mobil di mobil-mobil klasiknya Raffi Ahmad 13:00', 'rans the best', 'Barakallah Rans Entertainment', 'Hhhe', '😍😍😍']"
168,-3Pk5OdH7XI,"['Makanan yang dimakan Si Aa dan kak dimas adalah ombus-ombus (di buat dari tepung beras,kelapa parut, dan gula merah,)dan (arsik ikan yang dimasak dengan bumbu kuning dan andaliman khas batak) @rina_rahmadina1 \n#HadiahLorongWaktuSiAa', 'makanan yang dimakan si Aa dan kak Dimas itu ombus-ombus dan arsik @fitriarmdhniii_ #HadiahLorongWaktuSiAa', 'Makanan yang dimakan si aa dan kak dimas itu sate maranggi yadi_jrasyidf #HadiahLorongWaktuSiAa', 'Nama makanan khas tanah Batak yang dimakan si aa dan kak dimas adalah ombus ombus dan arsik @gitanurlina #HadiahLorongWaktuSiAa\nBismillah semoga rezekynya Bilal', 'Makanan yang dimakan si Aa dan kak dimas yaitu ombus - ombus dan arsik \n@pngg_jo_zhra\n#hadiahLorongwaktusiAa', 'Ombus ombus dan arsik @nur_ashifa662 #HadiahLorongWaktuSiAa', 'Makanan yang dimakan si Aa dan ka Dimas itu Ombus ombus dan Arsik @nimaryni #HadiahLorongWaktuSiAa', 'Makanan yang dimakan si AA dan kak DIMAS adalah ombus ombus dibuat dari tepung beras, kelapa parut dan gula merak dan arsik ikan yang dimasak dengan bumbu kuning. @erma_hanita #HadiaLorongWaktuSiAa', 'Makanan yang dimakan si Aa dan Kak Dimas itu ombus-ombus dan arsik \n@wahyu9917 #HadiahLorongWaktuSiAa', 'Ombus-ombus & Arsik @Fahmikaamalia05\n\n#HadiahLorongWaktuSiAa\nBismillah semoga beruntung']"
169,nVpWlD4ZILA,"['Rans is the best😍🥰😘', 'Hahaha Rayanza Ngamuuuuk Lucuuuuu', 'Masya Alloh rayyanza di kasih mainan sama aa nya seneng banget gemes🥰', 'Bagaimana tanggapan mba gigi dan mamah rieta soal itu ,tolong di kkarifikasi di depan media dong biar di mata masyarakat mamah rieta dan mba gigi jelek', 'Ass Wr Wb , mba gigi liat berita gak gideon tengker konferensi pers yg mengatakan gideon tengker menggugat harta gono gini dg mamah rieta', 'Berangkatin pergi haji dong keluarga sus rini katanya bos yg memanusiakan manusia', 'Bahagia sekali mbk nya di pegang rayanza', 'Aku udh pernah makanan itu di mall \nHarganya sekitar 1.400.000', 'Sehat selalu bang RA&NS Bersama keluarga', '🇲🇾 𝑚𝑎𝑛𝑡𝑎𝑝 ..🤲']"
170,0ELuMOj43wE,"['Rans is the best...... 😍🥰😘', 'Ampun dah si tua si tua\nKalau expresi nya ga prnh pudar \nCipung Ali baba', '@Denira Wira Guna 🤵👰👰🤵', '@Denira Wira Guna 💘💜💜💘', '@Denira Wira Guna 🤠🤑🤑🤠', '@Denira Wira Guna 😎😻😻😎', 'Aku paling seneng liat keluarga Raffi Ahmad Dn Baim Wng Dn Paula. Semoga kalian jadi keluarga.', 'Kok tumben ngk ngundan lg bebi amena ya pdhl dkt bnget merka', 'RANS The beast', 'Mama gigi orgnya apa adanya ga dibuat2']"
171,84TGNQWLNJg,"['Ceritanya masih kurang.sesudah me adu kerbau ada 1 seorang prajurit Majapahit bikin masalah disitu lah jadi peperangan dahsyat(filosofi Minangkabau.musuh pantang dicari kalau bertemu Kalau bisa dihindarkan tapi kalo udah terdesak disitu dia mati).banyak mayat Majapahit bergelintangan  dan bauk busuk baru dikasihlah nama Padang sibusuk', 'Ada yang keliru dalam protokol sapaan pada raja.\nKetika memanggil raja, panggilannya adalah Tuanku.\nKemudian ungkapan maaf pada raja mestinya memakai kata Ampun. Jadi, ""Ampun, Tuanku"".', 'Saya komentar divideo youtube aa yang horas! Rafatar keliling tanah batak koh gk bisa yah kenapa?? 😢😢', 'Terimakasih rans. \nSaya bangga jadi warga Indonesia. Punya kerajaan yg besar & raja2 yg bijak di masa lalu. \nSemoga menjadi cerminan untuk pemimpin bangsa Indonesia di era modern sekarang yg pro akan rakyatnya. Aamiin', 'Suka sama suara minang si tokoh raja, logat minang nya dapek sekalii', 'Keren , jdi bisa belajar sejarah lgi', 'salut sih cerita ini terakhir ku dengar waktu kelas 3 sd di pelajaran budaya alam minangkabau', '""RANDANG""  ( Rans nusantara Padang)', 'Sukses sllu rans🎉  sngatt mnghiburr', 'Salam dari pagaryung batusangkar']"
172,KgkEhH4Vtz4,"['Rans is the best........', 'Ya Allah pungggg pengen tak uyek uyekkk gemoy bangt masyaallah', 'Alhamdulillah akhirnya aku ketemu Raffi Ahmad and family di Semarang Zoo https://youtube.com/shorts/LmG_7Vnrhto?feature=share', '🧔🏻\u200d♂️: mau ngapainn.\n🧒🏻: iyah nnton lah apa lagi.\n🧔🏻\u200d♂️: kan sklah.. bsa bloss.\n👩🏻:hehehehee..\nSkses trus buat rans ya aa. Sehatt² semuanyaa🤲🏻🙏🏻', 'Krennn', 'Lucuuuu😁😁😁😁😁', 'Aku lagi hamil muda gatau kenaapa tiap hari pengenya nonton cipungggggg', 'Top mantap is the best', 'Cipung nggemesin', 'So pasti Raffi semakin sayang sama Nagita....nagita ny cantik...pintar...baik hatiny...intiny nagita tuh the best deh 👍👍👍']"
173,FsYfHXKz2v4,"['Seru kalau punya anak lagi. ayah bisa main sama anak lakinya. Kapan kak raffi dedek perempuan. Biar mama gigi bisa dandanin. Ih pasti gemesin.', 'Selamat Rapatar semoga di beri umur panjang sekeluarga dan di berikan rezeki yg berlimpah amin', 'Motor yg di pake hampir smua nya motor rafi😂', 'izin pake contentnya beberapa detik ya min (sangat tidak biasa RTV)', 'Sehat selalu ya buat aa dan keluarga', 'AR', 'Seneng aja lihatnya', 'Daerah mana', 'Nama tmpt koting nya apa aa', 'pgn jg:(']"
174,l2QECoEBKrU,"['Nama orang kalimantan yg ngajak si aa dan dimas keliling sungai kapuas adala nenek bawal @anggraeniramadhani91\n@hadiahlongsorwaktusiaa', 'Nama orang kalimantan yang ajak aa dan dimas keliling sungai kapuas adalah sanja @qastangel #HadiahLorongWaktuSiAa', 'Orang Kalimantan yang ngajak si AA dan om Dimas adalah Sanja dan temen - temennya #lorong waktu si aa', 'Yang mengajak aa dan kak dimas keliling sungai kapuas adalah sanja junie pink #HadiahLorongWaktusiAa', '#HadiahLorongWaktuSiAa Biar banyak😂 Bissmillah semoga rezeki Ibu, untuk berobat, Amiin. Nama warga Kalimantan itu, Sanja yang mendayung perahu membawa Aa dan Kak Dimas meyusuri Sungai Kapuas... Salam dari Lampung🙏 hallo Kak Lala😁', '#HadiahLorongWaktuSiAa Berkah selalu untuk keluarga, Kakak Gigi. Salam satu kota dari kak Lala. Lampung', 'Nama orang kalimantan yang ajak si Aa dan Dimas keliling sungai Kapuas adalah Sanja dan teman ² nya dari desa @noviaranaggga #HadiahLorongWaktuSiAa @yoghiyoungsky @devitri @agilprastika', 'Nama orang Kalimantan yg mengajak AA rafattar dan Dimas keliling sungai Kapuas adalah SANJA @kurnia_sandy #hadiah lorongwaktusiAA', 'Nama orang Kalimantan yang ajak si Aa dan Dimas keliling sungai Kapuas adalah Sanja @hendr4.h #HadiahLorongWaktuSiAa', 'Bikin animation petualangan Si aa di suku minahasa Kan Mama Gigi papanya om Tengker Asli kakas minahasa👍👍👍😇']"
